gene	row_index_1based	missing_count	missing_proportion	nonmissing_count	mean_expression_skipna	median_expression_skipna	detected_sample_count_gt0_skipna	all_zero_among_observed	literal_NA	blank_field	parse_failure	missing_pattern
AC096642.1	6427	0	0.0	62	92.34387069795964	90.37916221857645	62	False	0	0	0	complete
AC096649.1	6428	0	0.0	62	150.22299205645356	146.93585643648498	62	False	0	0	0	complete
AC096649.2	6429	0	0.0	62	2.4941552605550883	1.127930693468275	43	False	0	0	0	complete
AC096659.1	6430	0	0.0	62	3.0292737275306942	1.565826791831565	40	False	0	0	0	complete
AC096664.1	6431	0	0.0	62	2.3652307091620877	1.437166940093285	43	False	0	0	0	complete
AC096664.2	6432	0	0.0	62	1.4877613156241472	0.8843674691016055	38	False	0	0	0	complete
AC096667.1	6433	0	0.0	62	33.25946025435574	27.039501310764948	62	False	0	0	0	complete
AC096669.1	6434	0	0.0	62	0.7025158899250404	0.0	23	False	0	0	0	complete
AC096677.1	6435	0	0.0	62	89.09469701551053	86.9079186915584	62	False	0	0	0	complete
AC096677.2	6436	0	0.0	62	111.29384108713153	99.67451239125415	62	False	0	0	0	complete
AC096708.1	6437	0	0.0	62	17.50890842319124	15.45997898165545	62	False	0	0	0	complete
AC096708.2	6438	0	0.0	62	45.70379060147475	43.0953069159486	62	False	0	0	0	complete
AC096708.3	6439	0	0.0	62	26.26509999683365	24.11222523830495	62	False	0	0	0	complete
AC096711.2	6440	0	0.0	62	7.615770860669332	4.97094272648067	62	False	0	0	0	complete
AC096711.3	6441	0	0.0	62	1.556523619102571	0.0	25	False	0	0	0	complete
AC096713.1	6442	0	0.0	62	210.07255769039776	59.51970290823305	60	False	0	0	0	complete
AC096719.1	6443	0	0.0	62	13.622802468987514	11.34560585618205	60	False	0	0	0	complete
AC096720.1	6444	0	0.0	62	42.04968617044113	36.557796948877055	62	False	0	0	0	complete
AC096720.2	6445	0	0.0	62	36.09350383876167	30.5509053922653	62	False	0	0	0	complete
AC096732.1	6446	0	0.0	62	5.444851679276905	3.710452640905525	54	False	0	0	0	complete
AC096733.1	6447	0	0.0	62	16.877530486638985	15.4106301672111	62	False	0	0	0	complete
AC096733.2	6448	0	0.0	62	84.26382614306918	77.92082743528519	62	False	0	0	0	complete
AC096734.1	6449	0	0.0	62	6.248989606735488	1.922862312782435	49	False	0	0	0	complete
AC096734.2	6450	0	0.0	62	0.8590468714060016	0.0	26	False	0	0	0	complete
AC096741.1	6451	0	0.0	62	145.7662422369974	119.0338826289125	62	False	0	0	0	complete
AC096745.1	6452	0	0.0	62	7.364199331586435	4.68140110291342	55	False	0	0	0	complete
AC096745.2	6453	0	0.0	62	62.341151787358115	47.502210206022795	62	False	0	0	0	complete
AC096751.1	6454	0	0.0	62	26.918942516361447	13.07784201163955	59	False	0	0	0	complete
AC096751.2	6455	0	0.0	62	6.41484676335621	1.600774362086965	45	False	0	0	0	complete
AC096759.1	6456	0	0.0	62	0.6859994392603743	0.0	17	False	0	0	0	complete
AC096759.2	6457	0	0.0	62	1.710011634684384	0.0	26	False	0	0	0	complete
AC096772.1	6458	0	0.0	62	245.73711426699683	239.3025727098405	62	False	0	0	0	complete
AC096773.1	6459	0	0.0	62	1.5664507164799457	0.0	27	False	0	0	0	complete
AC096775.1	6460	0	0.0	62	11.855833234844564	10.59327517143825	61	False	0	0	0	complete
AC096861.1	6461	0	0.0	62	23.87911686282998	21.8121988648228	62	False	0	0	0	complete
AC096887.1	6462	0	0.0	62	283.65752757394	267.506703483771	62	False	0	0	0	complete
AC096887.2	6463	0	0.0	62	33.599723075474444	29.649127056120747	62	False	0	0	0	complete
AC096888.1	6464	0	0.0	62	20.43364479179656	17.13657685996825	62	False	0	0	0	complete
AC096920.1	6465	0	0.0	62	3.19777741402791	2.6531024073048153	53	False	0	0	0	complete
AC096921.1	6466	0	0.0	62	185.81564511173846	142.40344105884	62	False	0	0	0	complete
AC096921.2	6467	0	0.0	62	148.7990291174614	96.20295432213484	62	False	0	0	0	complete
AC096947.1	6468	0	0.0	62	105.69827798026652	92.15750511541376	62	False	0	0	0	complete
AC096992.2	6469	0	0.0	62	126.27936449815778	110.606080219013	62	False	0	0	0	complete
AC096996.2	6470	0	0.0	62	0.5108470422294337	0.0	15	False	0	0	0	complete
AC097059.1	6471	0	0.0	62	1.018465355028097	0.0	25	False	0	0	0	complete
AC097059.2	6472	0	0.0	62	1.150547274742047	0.0	24	False	0	0	0	complete
AC097063.1	6473	0	0.0	62	32.24591684221404	27.522153847468502	62	False	0	0	0	complete
AC097065.1	6474	0	0.0	62	1.0130581958269873	0.0	20	False	0	0	0	complete
AC097103.1	6475	0	0.0	62	8.663201183172633	7.490016897219355	59	False	0	0	0	complete
AC097103.2	6476	0	0.0	62	159.1503545376425	139.92018164516	62	False	0	0	0	complete
AC097347.1	6477	0	0.0	62	5.239996051206902	2.87770813909078	54	False	0	0	0	complete
AC097358.1	6478	0	0.0	62	3.2798197855609024	1.9927199423783248	45	False	0	0	0	complete
AC097358.2	6479	0	0.0	62	34.055527011843175	32.53781446929795	62	False	0	0	0	complete
AC097359.1	6480	0	0.0	62	3.8328294202457562	1.762850380648165	54	False	0	0	0	complete
AC097359.2	6481	0	0.0	62	523.2182412538709	489.89287893793403	62	False	0	0	0	complete
AC097359.3	6482	0	0.0	62	0.9040150295576711	0.0	30	False	0	0	0	complete
AC097372.1	6483	0	0.0	62	0.984137567478508	0.0	30	False	0	0	0	complete
AC097372.3	6484	0	0.0	62	30.204019826670308	28.4449948456883	61	False	0	0	0	complete
AC097374.1	6485	0	0.0	62	6.107889752694435	5.6000710270164	58	False	0	0	0	complete
AC097375.1	6486	0	0.0	62	0.6738361160455807	0.0	14	False	0	0	0	complete
AC097376.1	6487	0	0.0	62	83.16420839669512	83.200836804122	62	False	0	0	0	complete
AC097376.2	6488	0	0.0	62	647.5287555016704	625.9841559185805	62	False	0	0	0	complete
AC097381.1	6489	0	0.0	62	141.33486854681513	129.37041567105598	62	False	0	0	0	complete
AC097381.2	6490	0	0.0	62	12.969908667391518	8.719082357823954	58	False	0	0	0	complete
AC097381.3	6491	0	0.0	62	11.63353853301573	9.329372766271275	56	False	0	0	0	complete
AC097382.1	6492	0	0.0	62	20.68385672764384	18.4247609775529	62	False	0	0	0	complete
AC097382.2	6493	0	0.0	62	1242.2049130630362	1160.2324644364348	62	False	0	0	0	complete
AC097460.1	6494	0	0.0	62	657.1380420397419	584.9172585822425	62	False	0	0	0	complete
AC097460.2	6495	0	0.0	62	0.7446100182381976	0.0	18	False	0	0	0	complete
AC097460.3	6496	0	0.0	62	23.96176218108418	20.9645303179345	61	False	0	0	0	complete
AC097461.1	6497	0	0.0	62	73.73475839817566	71.03244300778854	62	False	0	0	0	complete
AC097467.3	6498	0	0.0	62	336.3017174972861	302.09011203946704	62	False	0	0	0	complete
AC097468.1	6499	0	0.0	62	6.11080695693997	4.29910277592063	47	False	0	0	0	complete
AC097468.2	6500	0	0.0	62	1.7947601548356003	0.930316402146838	37	False	0	0	0	complete
AC097468.3	6501	0	0.0	62	15.173855581236467	16.3276834855025	61	False	0	0	0	complete
AC097474.1	6502	0	0.0	62	8.388908913224958	2.0245879017577453	44	False	0	0	0	complete
AC097478.1	6503	0	0.0	62	224.40317019947912	64.48491836186115	62	False	0	0	0	complete
AC097478.2	6504	0	0.0	62	8.811494161622855	4.82756273229001	52	False	0	0	0	complete
AC097478.3	6505	0	0.0	62	11.337412210720078	4.64142920551388	58	False	0	0	0	complete
AC097478.4	6506	0	0.0	62	8.787430001717356	6.206101103881035	60	False	0	0	0	complete
AC097480.1	6507	0	0.0	62	3.5201080399500437	0.8595304422842425	33	False	0	0	0	complete
AC097484.2	6508	0	0.0	62	1.2132652313227352	0.8689974781765875	36	False	0	0	0	complete
AC097488.1	6509	0	0.0	62	2.217037483572474	0.840961015650874	33	False	0	0	0	complete
AC097493.1	6510	0	0.0	62	15.12010296480108	8.86770430738245	58	False	0	0	0	complete
AC097493.2	6511	0	0.0	62	24.683645694217955	16.59271290437525	62	False	0	0	0	complete
AC097504.1	6512	0	0.0	62	66.67905571860098	47.71599019308795	62	False	0	0	0	complete
AC097504.2	6513	0	0.0	62	25.160064509005533	20.8184829069056	61	False	0	0	0	complete
AC097505.1	6514	0	0.0	62	5.391795059537519	3.9783174048031853	54	False	0	0	0	complete
AC097512.1	6515	0	0.0	62	1.030411569892858	0.0	26	False	0	0	0	complete
AC097515.1	6516	0	0.0	62	99.26234729333531	94.48587892747095	62	False	0	0	0	complete
AC097523.1	6517	0	0.0	62	10.220715374370128	8.898058148338725	62	False	0	0	0	complete
AC097523.2	6518	0	0.0	62	6.264098487233588	5.51562582495821	59	False	0	0	0	complete
AC097527.1	6519	0	0.0	62	0.8256284212379951	0.0	30	False	0	0	0	complete
AC097532.2	6520	0	0.0	62	27.561874342513104	22.4883846420143	62	False	0	0	0	complete
AC097534.1	6521	0	0.0	62	389.1642407146217	338.45542890646595	62	False	0	0	0	complete
AC097534.2	6522	0	0.0	62	50.62995390155371	44.6552685986526	62	False	0	0	0	complete
AC097537.1	6523	0	0.0	62	5.602427440902454	2.46930101863401	42	False	0	0	0	complete
AC097634.1	6524	0	0.0	62	108.90467397331771	108.882556029341	62	False	0	0	0	complete
AC097634.2	6525	0	0.0	62	77.27842286364272	73.1645694681695	62	False	0	0	0	complete
AC097634.3	6526	0	0.0	62	59.705691172991855	51.796393501290495	62	False	0	0	0	complete
AC097637.1	6527	0	0.0	62	655.2576963725878	626.4612303923086	62	False	0	0	0	complete
AC097637.2	6528	0	0.0	62	15.81250461309298	12.0861643535016	62	False	0	0	0	complete
AC097638.1	6529	0	0.0	62	12.266912596129158	11.30281776064395	62	False	0	0	0	complete
AC097639.1	6530	0	0.0	62	63.32935060246636	50.129572440908	62	False	0	0	0	complete
AC097639.2	6531	0	0.0	62	19.800394807327695	17.900006657480652	62	False	0	0	0	complete
AC097641.1	6532	0	0.0	62	136.84873064783235	126.45392803409001	62	False	0	0	0	complete
AC097641.2	6533	0	0.0	62	150.71182613005564	141.9478426230275	62	False	0	0	0	complete
AC097652.1	6534	0	0.0	62	5.8178483702612995	2.667097882931245	50	False	0	0	0	complete
AC097658.1	6535	0	0.0	62	91.40498315684744	85.9055796998457	62	False	0	0	0	complete
AC097662.1	6536	0	0.0	62	79.373702598176	65.4892947297678	62	False	0	0	0	complete
AC097713.1	6537	0	0.0	62	2.11275070810801	0.3512568065430355	31	False	0	0	0	complete
AC097714.1	6538	0	0.0	62	4.351434423549644	1.7979327610757898	45	False	0	0	0	complete
AC097716.1	6539	0	0.0	62	55.96164175629407	38.64284778121535	61	False	0	0	0	complete
AC097717.1	6540	0	0.0	62	17.60448492697402	14.610501282623751	62	False	0	0	0	complete
AC097721.1	6541	0	0.0	62	37.904866823486806	36.4389074996199	62	False	0	0	0	complete
AC097724.1	6542	0	0.0	62	10.316693338671575	7.13215997455298	61	False	0	0	0	complete
AC098476.1	6543	0	0.0	62	23.916022684932052	16.5793335361406	59	False	0	0	0	complete
AC098479.1	6544	0	0.0	62	0.9298283331815119	0.0	28	False	0	0	0	complete
AC098483.1	6545	0	0.0	62	2.2797960484266904	0.0	16	False	0	0	0	complete
AC098483.2	6546	0	0.0	62	0.7852834087111091	0.0	17	False	0	0	0	complete
AC098484.1	6547	0	0.0	62	47.80590897039556	47.72389478881465	62	False	0	0	0	complete
AC098484.2	6548	0	0.0	62	12.052686462711701	11.48548568612955	62	False	0	0	0	complete
AC098484.3	6549	0	0.0	62	213.73331763308198	209.75876192642	62	False	0	0	0	complete
AC098487.1	6550	0	0.0	62	16.964018557613485	15.46937176835555	62	False	0	0	0	complete
AC098591.1	6551	0	0.0	62	64.15684787142864	61.01825713824725	62	False	0	0	0	complete
AC098591.2	6552	0	0.0	62	40.69805402853226	36.864046531582346	62	False	0	0	0	complete
AC098592.1	6553	0	0.0	62	29.558863116943073	8.383007795936635	52	False	0	0	0	complete
AC098613.1	6554	0	0.0	62	32.862199668025305	27.55008433633155	61	False	0	0	0	complete
AC098614.1	6555	0	0.0	62	106.58133832842799	95.7896546865789	62	False	0	0	0	complete
AC098614.4	6556	0	0.0	62	9.04120484479061	6.79525789950648	56	False	0	0	0	complete
AC098617.1	6557	0	0.0	62	152.06227965687526	99.56306198010326	62	False	0	0	0	complete
AC098650.1	6558	0	0.0	62	605.442096900554	593.5825297572076	62	False	0	0	0	complete
AC098679.1	6559	0	0.0	62	89.67423851142289	80.84179899580636	62	False	0	0	0	complete
AC098679.2	6560	0	0.0	62	43.44912879064784	39.32757982902985	62	False	0	0	0	complete
AC098679.3	6561	0	0.0	62	0.8599492117751192	0.0	25	False	0	0	0	complete
AC098679.4	6562	0	0.0	62	2.7484118553192887	0.9102896334642034	36	False	0	0	0	complete
AC098798.1	6563	0	0.0	62	56.84520537362945	52.980184576087	62	False	0	0	0	complete
AC098818.2	6564	0	0.0	62	2.0892444272313133	1.127930693468275	51	False	0	0	0	complete
AC098820.1	6565	0	0.0	62	28.563671323545552	25.838110696295452	62	False	0	0	0	complete
AC098820.2	6566	0	0.0	62	28.056015773905514	28.04695274823115	62	False	0	0	0	complete
AC098820.3	6567	0	0.0	62	9.01362917946078	7.412311857106205	60	False	0	0	0	complete
AC098824.1	6568	0	0.0	62	13.128171746443693	12.085260303720151	60	False	0	0	0	complete
AC098826.2	6569	0	0.0	62	0.44435698432896686	0.0	17	False	0	0	0	complete
AC098827.1	6570	0	0.0	62	15.170708824068173	12.90118719629775	61	False	0	0	0	complete
AC098828.1	6571	0	0.0	62	2.83905234648663	0.403980215772294	31	False	0	0	0	complete
AC098828.2	6572	0	0.0	62	2.0057681358172905	0.940183167998182	42	False	0	0	0	complete
AC098828.3	6573	0	0.0	62	8.516736824824976	3.118914755357155	48	False	0	0	0	complete
AC098829.1	6574	0	0.0	62	147.25771000968322	147.388357015043	62	False	0	0	0	complete
AC098831.1	6575	0	0.0	62	14.027174034205478	12.971291300341	61	False	0	0	0	complete
AC098847.1	6576	0	0.0	62	0.7492312257288452	0.0	24	False	0	0	0	complete
AC098848.1	6577	0	0.0	62	300.12904173963335	256.35356114099	62	False	0	0	0	complete
AC098850.1	6578	0	0.0	62	10.928136846972828	7.8074001146371	59	False	0	0	0	complete
AC098850.3	6579	0	0.0	62	347.7169470210805	226.72885441986648	62	False	0	0	0	complete
AC098850.4	6580	0	0.0	62	78.68440883024694	36.0482235428998	62	False	0	0	0	complete
AC098851.1	6581	0	0.0	62	68.8396057408732	60.5274662454157	62	False	0	0	0	complete
AC098859.1	6582	0	0.0	62	1.5946095454591622	0.949206960842045	36	False	0	0	0	complete
AC098859.2	6583	0	0.0	62	1.1868951989291479	0.7695841652672359	33	False	0	0	0	complete
AC098869.1	6584	0	0.0	62	25.017469029322932	24.92021764442315	62	False	0	0	0	complete
AC098869.2	6585	0	0.0	62	237.65847941137898	228.7279355865545	62	False	0	0	0	complete
AC098934.1	6586	0	0.0	62	32.542704341380244	26.37554903225925	62	False	0	0	0	complete
AC098934.2	6587	0	0.0	62	8.076021074162556	6.103475891745455	59	False	0	0	0	complete
AC098934.3	6588	0	0.0	62	71.91094384421872	59.022716699305406	62	False	0	0	0	complete
AC098934.4	6589	0	0.0	62	0.8825455984535172	0.0	26	False	0	0	0	complete
AC098935.1	6590	0	0.0	62	29.790504015925638	4.925514039823235	54	False	0	0	0	complete
AC098935.2	6591	0	0.0	62	24.97277188967563	4.859135383631745	48	False	0	0	0	complete
AC098936.1	6592	0	0.0	62	5.54191277074679	2.692149346179325	53	False	0	0	0	complete
AC099062.1	6593	0	0.0	62	2.7459735168927057	1.7620222743255698	47	False	0	0	0	complete
AC099063.1	6594	0	0.0	62	250.4566056816317	112.3497386224605	62	False	0	0	0	complete
AC099063.2	6595	0	0.0	62	1.16895759724881	0.7689737517170381	35	False	0	0	0	complete
AC099066.1	6596	0	0.0	62	7.062482197143354	3.41633271265557	55	False	0	0	0	complete
AC099066.2	6597	0	0.0	62	23.17205934667756	15.007634694927699	62	False	0	0	0	complete
AC099066.3	6598	0	0.0	62	4.899886239260392	2.982565635888405	56	False	0	0	0	complete
AC099313.1	6599	0	0.0	62	20.889372229437928	15.64613185981845	62	False	0	0	0	complete
AC099314.1	6600	0	0.0	62	1782.8811978660704	1614.2977861211	62	False	0	0	0	complete
AC099328.1	6601	0	0.0	62	14.966789783540554	10.5969608384618	61	False	0	0	0	complete
AC099329.1	6602	0	0.0	62	1035.5997035444752	991.5256316036066	62	False	0	0	0	complete
AC099329.2	6603	0	0.0	62	78.40747515472077	49.48387818214265	62	False	0	0	0	complete
AC099335.1	6604	0	0.0	62	1.8712227021767827	0.7796887352304365	32	False	0	0	0	complete
AC099336.1	6605	0	0.0	62	64.88537246888583	61.0716095270867	62	False	0	0	0	complete
AC099336.2	6606	0	0.0	62	7.871508784173978	7.00063215244481	61	False	0	0	0	complete
AC099340.1	6607	0	0.0	62	33.348412736806225	30.8761028338746	62	False	0	0	0	complete
AC099342.1	6608	0	0.0	62	2.057124336188926	0.8674507986799375	36	False	0	0	0	complete
AC099343.2	6609	0	0.0	62	82.12700382396291	76.32057163770236	62	False	0	0	0	complete
AC099343.3	6610	0	0.0	62	125.08956317208659	120.558756122061	62	False	0	0	0	complete
AC099482.1	6611	0	0.0	62	14.255018015742255	2.790949206440515	42	False	0	0	0	complete
AC099489.1	6612	0	0.0	62	311.47186837973925	248.44729404913352	62	False	0	0	0	complete
AC099489.2	6613	0	0.0	62	5.944494406606079	5.27811495103812	59	False	0	0	0	complete
AC099489.3	6614	0	0.0	62	20.136775730298233	14.49701983625555	62	False	0	0	0	complete
AC099494.1	6615	0	0.0	62	47.6975098865397	43.403331310585656	62	False	0	0	0	complete
AC099494.2	6616	0	0.0	62	29.226964571024865	28.501276613431152	61	False	0	0	0	complete
AC099494.3	6617	0	0.0	62	78.84668074474479	71.4775742540932	62	False	0	0	0	complete
AC099506.1	6618	0	0.0	62	11.714760637797161	4.60617806302783	56	False	0	0	0	complete
AC099506.2	6619	0	0.0	62	2.461379981758953	0.7323045240013579	33	False	0	0	0	complete
AC099508.1	6620	0	0.0	62	130.1910235349246	127.6305507277055	62	False	0	0	0	complete
AC099508.2	6621	0	0.0	62	0.7140613659770917	0.0	21	False	0	0	0	complete
AC099509.1	6622	0	0.0	62	25.416803412691568	23.1511506829965	62	False	0	0	0	complete
AC099509.2	6623	0	0.0	62	10.00144772222239	8.420509016893135	61	False	0	0	0	complete
AC099513.1	6624	0	0.0	62	4.76589365800284	3.91399654054543	56	False	0	0	0	complete
AC099518.1	6625	0	0.0	62	9.636608660996288	6.121465593258595	57	False	0	0	0	complete
AC099518.2	6626	0	0.0	62	12.47328034426688	7.650629697038864	58	False	0	0	0	complete
AC099518.3	6627	0	0.0	62	874.5601587438117	744.213446078933	62	False	0	0	0	complete
AC099518.4	6628	0	0.0	62	101.10221322102235	78.77394515248011	62	False	0	0	0	complete
AC099518.5	6629	0	0.0	62	1233.3725366649558	1236.23104107674	62	False	0	0	0	complete
AC099518.6	6630	0	0.0	62	9.66473002618437	7.751843625890605	61	False	0	0	0	complete
AC099520.1	6631	0	0.0	62	8.866508703653185	1.627432823384055	42	False	0	0	0	complete
AC099521.1	6632	0	0.0	62	6.044750425363719	4.0928980020007195	51	False	0	0	0	complete
AC099521.2	6633	0	0.0	62	62.960000235856974	43.40208124016995	62	False	0	0	0	complete
AC099522.2	6634	0	0.0	62	10.021091036023831	8.75421883081888	61	False	0	0	0	complete
AC099524.1	6635	0	0.0	62	23.81529250618593	9.64248366372263	61	False	0	0	0	complete
AC099535.1	6636	0	0.0	62	1.9322494259674332	0.970893416399478	42	False	0	0	0	complete
AC099541.1	6637	0	0.0	62	3.938110958186491	1.76975984675122	52	False	0	0	0	complete
AC099542.1	6638	0	0.0	62	1.564032880376608	0.8983554209403439	38	False	0	0	0	complete
AC099548.2	6639	0	0.0	62	366.04908492389177	329.60318181351454	62	False	0	0	0	complete
AC099550.1	6640	0	0.0	62	25.815208542101793	23.23247255977485	62	False	0	0	0	complete
AC099552.4	6641	0	0.0	62	4.648987047426958	1.0067357489123698	38	False	0	0	0	complete
AC099560.1	6642	0	0.0	62	6.642557236374433	2.82271831549282	54	False	0	0	0	complete
AC099568.1	6643	0	0.0	62	5.124000700411964	4.16624273872338	56	False	0	0	0	complete
AC099568.2	6644	0	0.0	62	7.206569066359772	4.5752492053086655	56	False	0	0	0	complete
AC099667.1	6645	0	0.0	62	11.242934712052834	10.5363917752287	62	False	0	0	0	complete
AC099668.1	6646	0	0.0	62	73.25939805188881	62.13717864956655	62	False	0	0	0	complete
AC099670.2	6647	0	0.0	62	0.7234346609722604	0.0	19	False	0	0	0	complete
AC099673.1	6648	0	0.0	62	2.0485992418686436	0.9227868510784154	38	False	0	0	0	complete
AC099677.1	6649	0	0.0	62	78.75278881451156	75.55844332274725	62	False	0	0	0	complete
AC099677.2	6650	0	0.0	62	1.7855207567065416	0.9760419355514844	40	False	0	0	0	complete
AC099677.3	6651	0	0.0	62	3.6572396236158573	2.03270105316172	50	False	0	0	0	complete
AC099677.4	6652	0	0.0	62	1.621276480792355	0.0	29	False	0	0	0	complete
AC099681.1	6653	0	0.0	62	1.6021024174526954	0.0	30	False	0	0	0	complete
AC099681.2	6654	0	0.0	62	1.0540309710179776	0.0	30	False	0	0	0	complete
AC099681.3	6655	0	0.0	62	1.5615306935482822	0.65633794928983	32	False	0	0	0	complete
AC099684.1	6656	0	0.0	62	20.833597208757098	14.1999545209597	60	False	0	0	0	complete
AC099684.2	6657	0	0.0	62	8.784462408162684	5.576628247253256	59	False	0	0	0	complete
AC099684.3	6658	0	0.0	62	6.6797355429146394	4.860165540904955	59	False	0	0	0	complete
AC099687.1	6659	0	0.0	62	6.151573893462228	0.0	29	False	0	0	0	complete
AC099689.1	6660	0	0.0	62	35.39738645006713	33.912635871769	62	False	0	0	0	complete
AC099753.1	6661	0	0.0	62	1.4862300448689545	0.8896396840618085	35	False	0	0	0	complete
AC099778.1	6662	0	0.0	62	65.5934031374169	63.76147407740015	62	False	0	0	0	complete
AC099778.2	6663	0	0.0	62	12.898420099914466	10.71622272502995	62	False	0	0	0	complete
AC099782.1	6664	0	0.0	62	1.9222019412492903	1.007044129868342	43	False	0	0	0	complete
AC099788.1	6665	0	0.0	62	2.060110440319881	1.2988028937746599	38	False	0	0	0	complete
AC099791.1	6666	0	0.0	62	3.309363687373963	1.140440124622055	46	False	0	0	0	complete
AC099791.2	6667	0	0.0	62	10.695171508504997	9.56979335239742	62	False	0	0	0	complete
